Text-ID	Sentence-ID	Text
TR_175	49	We rank 5th in Europe and 12th in the world.
TR_175	50	Let me add this much to these words: There is a need for more public sensitization on these issues.
TR_175	51	We need to say more, we need to raise more awareness about what needs to be done.
TR_175	52	If not, we will be leaving a very bad world to future generations.
TR_176	1	Slimming down by swallowing rice: Say goodbye to your fat with the raw rice diet!
TR_176	2	We will talk about the method of slimming by swallowing rice special for those who want to reach a reasonable level in body mass value and get away from excess weight and reach the form they dream of.
TR_176	3	It is known that people who want to achieve success in their goal of losing weight and slimming have experienced the slimming technique by swallowing rice and discovered its excellent effects.
TR_176	4	Is it harmful to lose weight by swallowing rice, an alternative that fat burners apply with curiosity and excitement, and what are its features?
TR_176	5	Slimming down by swallowing rice: Say goodbye to your fat with the raw rice diet!
TR_176	6	It is an extremely savior option for people who have difficulty in controlling their appetite and who constantly want to eat as they eat during the day.
TR_176	7	If those who want to lose weight apply the method of swallowing raw rice, they will be able to significantly prevent the feeling of feeling hungry quickly and even easily suppress the feeling of eating sweets that you cannot resist.
TR_176	8	For people who want to lose weight ideally in terms of both appearance and health, the technique of swallowing raw rice will be very useful and will stop weight gain both in the short and long term.
TR_176	9	Well, is it harmful to lose weight by swallowing rice, which is a subject that closely concerns those who want to get rid of their excess weight and accelerate fat burning?
TR_176	10	Rice has an appetite suppressant feature if swallowed raw.
TR_176	11	If you apply the rice swallowing method in the morning, you will be able to control your appetite during the day and you will not consume foods that contain excess calories.
TR_176	12	On the other hand, thanks to the technique of swallowing raw rice, you will prevent the desire to overeat, so it will be inevitable to lose weight and slim down.
TR_176	13	However, it is important to note that only ingesting raw rice will not help you lose excess weight and burn fat.
TR_176	14	With this method you will apply, you should also avoid the consumption of high-calorie foods at the same time.
TR_176	15	As soon as you put both of these into practice, you can realize the goal of losing weight and slimming down.
TR_176	16	The method of slimming by swallowing rice is applied as follows; on the first day, only one raw rice should be swallowed.
TR_176	17	You should swallow one grain of raw rice in the morning on an empty stomach and increase this amount one by one on the other days.
TR_176	18	On the thirtieth day, you should swallow thirty grains of raw rice, and on the thirty-first day you should reduce the number of grains one by one.
TR_176	19	When applying the raw rice ingestion method, which will continue for a total of sixty days, you need to swallow your rice with the help of a glass of warm water.
TR_176	20	If all the techniques mentioned from beginning to end are done correctly and completely, there is a weight loss of 8 to 14 pounds in 2 months.
TR_176	21	However, it should be noted that the rate of weight loss varies from person to person.
TR_176	22	If you see a positive effect of the raw rice ingestion method and want to apply the cure again, you should wait at least three months for this.
TR_176	23	There is no harm associated with eating raw rice that has been identified through scientific research.
TR_176	24	However, if you have an allergic reaction to rice or starch, you should seek specialist support in this context.
TR_176	25	If you want to swallow raw rice, be sure to consult your doctor first and foremost.
TR_176	26	IMPORTANT DEVELOPMENTS OF THE DAY
TR_179	1	How much is 2021 (July-December) Severance Pay?
TR_179	2	What are the severance pay calculation and conditions?
TR_179	3	After the Turkish Statistical Institute announced the inflation rates for the first period of 2021, the severance pay ceiling prices were also announced.
TR_179	4	The severance pay ceiling to be applied in the July - December period increased to 8 thousand 284 liras. How much is 2021 (July-December) Severance Pay?
TR_179	5	What are the severance pay calculation and conditions?
TR_179	6	In order to be entitled to severance pay, the employee must first be insured and have been working at the workplace for at least 1 year.
TR_179	7	The calculation of severance pay is based on the last 30 days' gross salary.
TR_179	8	Let's talk about severance pay for the second semester of 2021.
TR_179	9	As it is known, inflation for the first period of this year increased by 1.94 percent on a monthly basis in June, while the Domestic Producer Price Index (D-PPI) rose by 4.01 percent.
TR_179	10	Annual inflation was 17.53 percent in consumer prices and 42.89 percent in domestic producer prices.
TR_179	11	As such, a raise of 8.45 percent was given to retired and civil servants.
TR_179	12	Inflation rates are used when calculating severance pay. The severance pay ceiling for the second period of 2021 has exceeded 8 thousand 284 liras. How Much Is 2021 (July-December) Severance Pay?
TR_179	13	While the lower limit in severance pay increases in line with the increase in the minimum wage, the upper limit, i.e. the ceiling price, increases in parallel with the increases in civil servant and pension salaries.
TR_179	14	When the civil servant salary was increased by 8.45 percent in July, the ceiling for severance pay rose at the same rate, reaching 8,284 liras in the July-December period.
TR_179	15	Severance Pay Ceiling by Years (2015-2021)
TR_179	16	In order to be entitled to severance pay, the employee must first be insured and have been working at the workplace for at least 1 year.
TR_179	17	Any employee who meets these conditions meets the primary condition for entitlement to severance pay, but these conditions alone are not sufficient to receive severance pay.
TR_179	18	In order to receive severance pay, any of the following items or situations must have occurred.
TR_179	19	The employer has dismissed the employee without any of the justified reasons set out in the law.
TR_179	20	When the work subject to the employment contract endangers the health or living conditions of the employee.
TR_179	21	A contagious disease carried by the employer or another employee with whom the employer has to work.
TR_179	22	The employer provides the employee with false information about the qualifications of the job during the signing of the employment contract.
TR_179	23	Insulting, degrading or sexually harassing the employee or any member of the employee's family by the employer.
TR_179	24	When the employer asks the employee to do something that is illegal.
TR_179	25	The fact that the employee was sexually harassed by another employee and reported this to the employer, but the employer did not take any measures.
TR_179	26	The occurrence of a situation at the workplace that causes a work stoppage for more than one week. the employee wants to leave the job within one year of marriage.
TR_179	27	A male employee goes to the military to fulfill his military service.
TR_179	28	The employee is eligible for retirement.
TR_179	29	Disability status.
TR_179	30	Death of a working person.
TR_179	31	If any of the above-mentioned situations occur, the employee can terminate the employment contract by immediate termination and receive severance pay.
TR_179	32	If the employee's severance pay is not paid on time, it can be obtained through the court and with legal interest.
TR_179	33	First, the total number of hours worked by the employee is determined.
TR_179	34	The total number of years worked by the employee is multiplied by his/her last gross salary (including travel, meals and other fringe benefits).
TR_179	35	The total number of days outside the full year period is determined and multiplied by the gross daily wage.
TR_179	36	Stamp duty at the rate of 0.759% is deducted from the resulting amount and the remaining amount represents the amount of severance pay, which is then paid to the employee.
TR_182	1	George Floyd protests: Trump threatens to call in military ...
TR_182	2	US President Donald Trump said in a statement about the protests that have been going on in the US for days after the killing of George Floyd by the police that he has activated the US military.
TR_182	3	"Stating that as many National Guardsmen will be deployed as needed to combat ""rioting and lawlessness"", Trump announced that if state governors do not deploy the National Guard to the streets of city centers, he will ""quickly deploy the US military so that we can solve the problem for them""."
TR_182	4	"Vowing to bring justice in the death of George Floyd, Trump said the protests in the country were not peaceful and fell into the category of ""domestic terrorism"": ""In recent days, our nation has been sided with professional anarchists, violent gangs, arsonists, looters, criminals, rioters, Antifa and others."""
TR_182	5	Police used tear gas and rubber bullets against protesters gathered around the White House ahead of Trump's speech.
TR_182	6	"Protesters gathered in Lafayette Park in front of the White House, chanting ""You are a threat"" and ""Don't shoot"", while police dispersed the protesters."
TR_182	7	Reinforcements of National Guard troops have been sent to the capital Washington DC.
TR_182	8	"A defense official said some 800 National Guardsmen had been requested to ""make sure the city is protected and peace is restored this evening."""
TR_182	9	The same official noted that some members of the National Guard could carry lethal weapons if ordered by US President Trump.
TR_182	10	After his speech, Trump went to the church and posed with a Bible.
TR_182	11	After Trump's speech, he visited the St. Louis Square, which is located across Lafayette Park from the White House.
TR_182	12	"He went to St. John's Episcopal Church and posed with the Bible. news ler.com/ news /2020/06/02/george-floyd-protests-trump-deploy-the-military-2-13281585_o.jpg""/> Protesters gathered in Lafayette Park were removed from the area with pepper spray and rubber bullets just before Trump's speech."
TR_182	13	There was a suspected arson at the church on Sunday night, but the fire was quickly extinguished with minimal damage.
TR_182	14	"""I am now going to a very, very special place to pay my respects,"" Trump said before ending his speech."
TR_182	15	Message from Obama.
TR_182	16	Former US President Barack Obama also posted about the protests on Twitter.
TR_182	17	Obama said that once people started to take to the streets, they began to question how they could use that momentum to bring about lasting change.
TR_182	18	Obama said that a new generation of activists can find the way, and gave some advice based on his past experience.
TR_182	19	"Stating that it is as important to change the President of the United States as it is to bring about change in state and local governments, Obama reminded that local police are controlled by these politicians: ""If we want to make real change, we don't have to choose between protest and politics."
TR_182	20	"We have to do both."""
TR_182	21	Obama also posted information on his website about the fight against racism and police brutality.
TR_182	22	"On Monday evening, Reuters news agency, citing local television, reported that George Floyd's death by ""homicide"" was included in the official autopsy report."
TR_182	23	"According to the report leaked to the press, it is argued that Floyd died as a result of sudden cardiac arrest due to decreased blood flow as a result of the pressure applied to his neck. 'Lock him up for 10 years' On the other hand, it was revealed that US President Donald Trump, in a teleconference with governors across the country on Monday, accused them of acting ""weakly"" in the George Floyd protests."
TR_182	24	According to the audio recording obtained by US-based broadcaster CBS News, Trump instructed governors to take tougher measures against the protests that have been going on for 6 nights.
TR_182	25	"""You have to dominate, and if you're not dominating, you're wasting your time,"" Trump is understood to have told governors."
TR_182	26	"Trump continues: ""You have to arrest people, you have to watch people, you have to put them in jail for 10 years, and then you'll never see anything like this again."""
TR_182	27	New York City Mayor Bill de Blasio confirmed that his daughter Chiara was detained during the George Floyd protests on Saturday night.
TR_182	28	"""I am proud of her,"" the mayor said, adding that his daughter ""acted peacefully and believes that everything she did was within the scope of peaceful protest."""
TR_182	29	Funeral Thursday
TR_182	30	Tim Walz, governor of the US state of Minnesota, including Minneapolis, where protests erupted over the murder of George Floyd, announced that George Floyd's funeral will be held on Thursday.
TR_184	1	Verdict in the tape conspiracy case!
TR_184	2	Sentences handed down to many names, including those who published Baykal's footage The verdict came out in the case with 171 defendants, including FETÖ/PDY ringleader Fetullah Gülen, regarding the publication of footage of the private lives of former CHP Chairman Deniz Baykal and some former MHP executives on the internet. 44 of the 120 defendants were sentenced to prison terms ranging from 6 years and 3 months to 92 years and 10 months.
TR_184	3	The files of 46 defendants, including FETÖ ringleader Fetullah Gülen, were separated. While the cases of 3 defendants were separated, 2 defendants were dismissed due to death.
TR_184	4	The hearing held by Ankara 14th Assize Court at the courtroom in Sincan Prison compound was attended by defendants arrested for other crimes and defendants without arrest.
TR_184	5	After the final defenses of the defendants were completed, Presiding Judge Mehmet Tokyürek announced the verdict in the case that lasted 2.5 years.
TR_184	6	DEFENDANTS SENTENCED.
TR_184	7	Gürsel Aktepe, who was serving as a branch manager at the Intelligence Department of the General Directorate of Security (EGM) on the date of the crime, was sentenced to 72 years and 3 months in prison for 'preventing the exercise of political rights', 'violation of residential immunity', 'unlawful acquisition of personal data' and 'violation of privacy'.
TR_184	8	One of the defendants, Hami Güney, former Ankara Deputy Security Director in charge of intelligence, was sentenced to 9 years and 6 months in prison for 'violation of privacy', 'violation of residential inviolability' and 'unlawful seizure of personal data'.
TR_184	9	The defendants İlker Usta and Sedat Zavar, who were found to have bugged President Recep Tayyip Erdoğan's office during his prime ministership, were sentenced to 81 years and 92 years and 10 months in prison, respectively.
TR_184	10	Usta and Zavar were also found to have been part of the technical team that planted the devices that recorded footage of the private lives of Baykal and some former MHP executives.
TR_184	11	21 YEARS IN PRISON FOR PUBLISHING BAYKAL FOOTAGE.
TR_184	12	Journalist Yener Dönmez, one of the defendants accused of publishing the footage of Deniz Baykal, was sentenced to 21 years in prison for 'membership of an armed terrorist organization', 'unlawful acquisition and dissemination of personal data' and 'violation of privacy', while accountant Fatih Ünen was sentenced to 13 years in prison.
TR_184	13	Arrest warrants have been issued for Dönmez and Ünen.
TR_184	14	Former Directorate General of Security Intelligence Chief Ramazan Akyürek and Ali Fuat Yılmazer were dismissed on the grounds that they had been sentenced in other courts for certain crimes.
TR_184	15	Some of the charges against these defendants were dismissed due to statute of limitations.
TR_184	16	Akyürek and Yılmazer were not sentenced in this case.
TR_184	17	OTHER DEFENDANTS SENTENCED.
TR_184	18	Meanwhile, defendants Abdülhalim Sönmez, Ali İhsan Tezcan, Arif Tuncal, Cebrail Cıcık, Davut Ersoy, Emrah Kanmaz, Erhan Sazil, Gürsel Gündüz, Hakan Kırdağ, Hayati Başdağ, İzzet Yılmaz, Mustafa Alptekin, Mustafa Süngü, Mustafa Tokmak, Nurettin Sağdaş, Ömer Demir, Sinan Altıparmak, Şaban Albayrak, Süleyman Bağlan, Tolga Güzeltaş, Yusuf Dağdelen, Şahin Çelik, Osman Oktay Ilıcan, Erol Demirhan, Ersin Erdin, Fatih Taşpınar, Mehmet Demirbilek, Fatih Ünen, Rüstem Atik, Yener Dönmez, Sinan Akkaya, Okan Aytekin, Cengiz Söğüz, Ahmet Yılmaz Ekiz, Akif Buyrukoğlu, Fatih Aydın, Murat Yöney, Latif Harun Pişkin, İlker Usta, Ertan Aslan, Sedat Zavar, Gürsel Aktepe, Hami Güney and Yiğit Uyar were sentenced to prison terms ranging from 6 years and 3 months to 92 years and 10 months.
TR_187	1	Dha Foreign - Bombardment Turns Idlib into a Ruin
TR_187	2	The towns and villages in Idlib countryside on the border with Turkey, which is called the last stronghold of the opposition, have turned into ruins after the intense bombardment by the Russian-backed Assad regime.
TR_187	3	Thousands of people living in settlements here have been forced to migrate.
TR_187	4	In March 2011, demonstrations broke out in Syria, Turkey's neighboring country, in the process known as the 'Arab Spring' in the Middle East.
TR_187	5	As in other countries, Syrians took to the streets to demand more democracy and freedom.
TR_187	6	In Daraa, Syria, on March 15, 2011, regime forces responded to the civilians' request with fire.
TR_187	7	The incidents, which started with the loss of civilian lives, spread across the country in a short time.
TR_187	8	In response to the regime's attempts to prevent people from taking to the streets demanding democracy and freedom by firing on them, civilians responded by taking up arms, supported by soldiers who had left the army and joined them.
TR_187	9	The structure, which armed itself in a short time and called itself the 'Free Syrian Army', started clashing with the regime at many points.
TR_187	10	The FSA forces, which are the common point of the opponents of the regime and have set their new flag by adding the third star to the existing Syrian flag, have managed to take control of many settlements with their organized structure in every corner of the country in the process.
TR_187	11	However, over time, the fragmentation of the FSA due to disagreements within the FSA and the active role of terrorist organizations such as DAESH and PKK/PYD among the actors in Syria paved the way for the opposition to the regime to fight against each other.
TR_187	12	In many parts of the country, opposition groups started fighting among themselves instead of the regime, allowing the Bashar al-Assad regime to move more easily.
TR_187	13	Assad's regime forces have started to take back opposition-held areas in the country one by one with the external support they have received, especially from Russia.
TR_187	14	REGIME OPPONENTS DEPORTED TO IDLIB.
TR_187	15	The regime has forced opposition groups within the Free Syrian Army to lay down their arms by using chemical weapons in some areas or by preventing access to necessities such as water and food and threatening the lives of civilians.
TR_187	16	In many places, the opposition has agreed to cede areas to the regime, either voluntarily or compulsorily, to avoid civilian casualties.
TR_187	17	Regime forces have also authorized the evacuation of civilians from these areas and opposition fighters who laid down their arms to Idlib.
TR_187	18	Thus, hundreds of thousands of people evacuated from different parts of the country over the past few years have been forcibly relocated to Idlib, which is under the control of Hayat Tahriri Sham on the border with Turkey.
TR_187	19	Idlib, whose population has reached 4 million with the evacuations, has become known as 'Little Syria' due to the number of regime opponents coming from each city.
TR_187	20	THE LAST BASTION IS IDLIB.
TR_187	21	Troops loyal to the Assad regime took control of Daraa, the city that sparked the civil war in July last year.
TR_187	22	In Daraa, which the opposition lost, thousands of anti-regime protesters made their way to Idlib, as they did in other areas.
TR_187	23	Idlib, which is the last remaining urban center in the hands of the opposition with the loss of Daraa, has become the target of the Assad regime in the new process.
TR_187	24	Since August last year, Idlib has come under the regime's ground and aerial bombardment.
TR_187	25	POSSIBLE MASSACRE AVERTED BY TURKEY'S EFFORTS.
TR_187	26	Since August, Syrian regime troops, backed by Russian warplanes, have shelled the countryside south of Idlib and north of Hama from the ground and air.
TR_187	27	Hundreds of people were killed in the attacks, while thousands fled their homes and headed towards Idlib city center and the Turkish border.
TR_187	28	Concerned that a military operation could turn into a massacre with the deaths of thousands of civilians, Turkey, which has 12 bases in the region and also acts as the 'De-escalation Control Force', took action.
TR_187	29	With Turkey's diplomatic efforts, important progress has been made through trilateral summits between Turkey, Russia and Iran.
TR_187	30	The agreement reached at the summit in Sochi in September last year agreed to create a 15-kilometer de-escalation zone between the regime and the armed opposition.
TR_187	31	Following the agreement, airstrikes have ceased, ground attacks have decreased and thousands of displaced people have returned to their homes.
TR_187	32	THE ATTACKS HAVE RESUMED.
TR_187	33	However, as of February 9, the regime troops, with the support of Russia, started targeting areas in Idlib countryside and the city center again.
TR_187	34	Many villages, towns and districts in Idlib countryside have been under air and ground fire, forcing residents to flee.
TR_187	35	Attacks on these areas from the ground and air continued after the exodus.
TR_187	36	In Idlib, especially the districts of Jisr Shugur, Maaret Annuman, Khan Sheikhoun and the towns and villages connected to these districts have been devastated by the bombardments.
TR_187	37	Piles of rubble remain in neighborhoods and streets where people are rarely seen.
TR_187	38	TURKEY IS THE ONLY HOPE.
TR_187	39	Most of those who have fled these areas have started living in tents in camps on the Turkish border or in nearby olive groves.
TR_187	40	Turkey is the biggest hope for Syrian civilians who dream of returning to their homes after the attacks end.
TR_187	41	Civilians who want Turkey to step in say that the regime has violated all the agreements reached with Russia.
TR_187	42	Emphasizing that the regime's oppressive approach in the past has turned into bombardment today and that their lives are at risk, the civilians said that no country other than Turkey hears their voices.
TR_187	43	Civilians stated that they want to continue their lives in their homes in the lands where they were born and called on the world to put an end to Assad's oppression.
TR_187	44	Image Transcript.
TR_187	45	Traces of the bombardment.
TR_187	46	Buildings hit by warplanes.
TR_187	47	Debris in the streets.
TR_187	48	Empty streets and ruins.
TR_187	49	General and detail images.
TR_187	50	(FOOTAGE SWITCHED TO DOMESTIC NEWS)
TR_194	1	"""Oltu stone"" will be the breadwinner for more people"
TR_194	2	There will be 50 workplaces in the bazaar to be established within the scope of the project carried out in the district, where foreign tourists will be hosted, especially with the connection of foreign tour operators.
TR_194	3	Local products and food will also be on sale in the bazaar.
TR_194	4	In some of the workplaces to be established in the bazaar, which will contribute to employment as well as tourism in the country and the region, rosaries, jewelry and ornaments will be produced from Oltu stone, and some of these products will be marketed.
TR_194	5	Erzurum Governor Okay Memiş said in a statement to AA correspondent that the project to be implemented in Oltu district will enable the region to become a center of attraction.
TR_194	6	"Stating that he is excited that the handmade products prepared by the master hands in the workshops to be established will be on the world market, Memiş said, ""We will make a similar one of the historical Taşhan Bazaar in Erzurum city center in Oltu."
TR_194	7	Not only products on Oltu stone will be sold here, when tour operators come, they will enter Narman fairy chimneys and leave Oltu.
TR_194	8	"In Oltu, they will be able to visit the region as they wish, buy products made of Oltu stone and taste local dishes."""
TR_194	9	Memiş noted that within the scope of the project prepared, Oltu stone will gain an important place in the world market and the stone will be processed in the workshops to be established in the district and will be put on the foreign market.
TR_194	10	Handcrafted products will see the value they deserve.
TR_194	11	"Stating that the project prepared to bring Oltu stone, which is transformed into rosaries, various ornaments and jewelry items with the hand labor of the masters, to its rightful place, will be implemented in the summer, Memiş said: ""Oltu stone is a fossil and is formed in millions of years."
TR_194	12	A gemstone formed from the root of the juniper tree.
TR_194	13	There is a business center under Oltu Municipality.
TR_194	14	We will make a new start in the district with the project we have prepared.
TR_194	15	Within the scope of the project, there will be 50 shops and we will build a place with sales areas in the front and workshops in the back, where cağ kebab and local products are sold.
TR_194	16	"We are making a great innovation, there will also be a design center here."""
TR_194	17	Memiş stated that Oltu stone is known all over Turkey, but the foreign market does not know it very well.
TR_194	18	Workplaces in the bazaar will be a breadwinner for families.
TR_194	19	"Emphasizing that the workplaces and workshops to be opened will also contribute to employment in the region, Memiş continued as follows: ""Thanks to the project, we will use Oltu stone in many areas."
TR_194	20	Oltu stone is known in Turkey, but we strive to open it to the world.
TR_194	21	A magnificent gem in black.
TR_194	22	"We will exhibit this stone, also called Oltu amber, to the whole world."""
TR_194	23	"Stating that at least 2 thousand people, including the families of craftsmen and workers, make a living from Oltu stone, Memiş said, ""With the project, we will increase this number to 5 thousand."
TR_194	24	"Under the leadership of our governorship, with the contributions of TKDK, development agencies and the Metropolitan Municipality, the project will be implemented in spring or summer 2021."""
TR_194	25	Oltu stone manufacturer Ali Çelebi said that they are waiting for its realization with great hope.
TR_194	26	"Emphasizing that the project is the hope of many Oltu stone manufacturers like himself, Çelebi said, ""People will shop in peace and comfort."
TR_194	27	"I believe it will be an important place."""
TR_194	28	Source : Anadolu Agency /
TR_218	1	I talked to Minister Mahmut Özer about teachers and exams
TR_218	2	class='medyanet-inline-adv'>WITHOUT EXAMS: Head teachers and specialist teachers will be selected by exam after a specific training.
TR_218	3	"What if there was no training, no exams, and it was said ""those who complete 10 years become specialists"" or ""those who complete 15 years become head teachers""..."
TR_218	4	Wouldn't it?
TR_218	5	Minister Özer strongly objects to the test being seen as offensive.
TR_218	6	"""There is no career without exams,"" he says and adds: ""In Turkey, the career system in every field is built with exams."""
TR_218	7	"The point he emphasizes the most is this: ""We are not measuring the teaching competence of our teachers."
TR_218	8	All our teachers are sufficient.
TR_218	9	We will only conduct an exam that evaluates the training received.
TR_218	10	"Just as you take the exam for the course you take in your master's degree, this is the same."""
TR_218	11	"HOW IN THE WORLD: One of the questions on my mind is: ""How does this work in the world?"
TR_218	12	Do developed countries consider teaching as a career profession?
TR_218	13	"Do they have specialized teachers, head teachers?"""
TR_218	14	Minister Özer gave many examples from around the world.
TR_218	15	According to this...
TR_218	16	"In Sweden there is a ""head teacher and a lector teacher""."
TR_218	17	In Poland, there are four career steps.
TR_218	18	In Italy there is a career ladder for teachers.
TR_218	19	In the UK, 95 percent of teachers are trained with a postgraduate degree.
TR_218	20	In Finland, teacher training is 6 years like medical training.
TR_218	21	In Belgium, France and the Netherlands, it is compulsory for all teachers to have a master's degree.
TR_218	22	In some states in the US, certified training for teachers must be renewed every five years.
TR_218	23	class='medyanet-inline-adv'> BUT WHY: I wonder why such a regulation was needed?
TR_218	24	So what will this regulation bring to the education system?
TR_218	25	I asked Minister Özer about this too.
TR_218	26	Minister Özer believes that this practice will encourage teachers to pursue master's and doctorate degrees.
TR_218	27	"He reminds that teachers with a master's degree will be exempt from the specialist teacher exam and those with a doctorate will be exempt from the head teacher exam, and adds: ""Our teachers are keen on postgraduate education."
TR_218	28	We decided to combine this desire with a career system.
TR_218	29	"I believe that in the coming years our teachers will intensively focus on master's and doctoral studies."""
TR_218	30	"Emphasizing that teachers are the pillars of the education system, Minister Özer says, ""If the teacher is strong, the education system will be strong."""
TR_218	31	"class='medyanet-inline-adv'> FAILURE: ""Won't teachers who receive training and take the exam but are not successful feel professionally inadequate?"""
TR_218	32	I also asked Minister Özer.
TR_218	33	"""We believe that all our teachers will be successful."
TR_218	34	We will publish sample question booklets in September to eliminate uncertainties.
TR_218	35	This is an exam that will be repeated every year.
TR_218	36	If not, they can continue again.
TR_218	37	Those who do not want to take the exam can do a master's degree.
TR_218	38	In any field.
TR_218	39	"There are no restrictions."""
TR_218	40	SALARY INCREASES: Specialists and head teachers will receive higher salaries.
TR_218	41	"This begs the question: ""In the end, they will all do the same job, but some will be paid more."
TR_218	42	"Isn't that a problem?"""
TR_218	43	"Minister Özer said, ""The system is open to all teachers."
TR_218	44	Increases in rank and salary depend on seniority and examination.
TR_218	45	The criteria are clear.
TR_218	46	Improvements in personal rights are encouraging.
TR_218	47	This is a mechanism that provides significant increases in personal rights.
TR_218	48	There is also no quota.
TR_218	49	Every teacher who meets the conditions can benefit from this.
TR_218	50	"Let us not forget: Teachers are lifelong learners, not just teachers."""
TR_218	51	class='medyanet-inline-adv'> CEMAL SÜREYA AND BEYTİ LOKANTASI.
TR_218	52	"I read CEMAL Süreya's close friend, writer Muzaffer Buyrukçu's diaries titled ""The World in Their Tongues"". According to the diaries written in the 1970s..."
TR_218	53	"Cemal Süreya says to his friend Muzaffer Buyrukçu: ""I have never eaten meat like Beyti's meat anywhere."
TR_218	54	The steak is so tender that you can even shred it with a fork, my dear, it falls apart in your mouth.
TR_218	55	It's packed every day.
TR_218	56	Lots of private cars on his doorstep.
TR_218	57	"He doesn't let the customers drink wine so they don't sit too long."""
TR_218	58	If Cemal Süreya had seen these days...
TR_218	59	How would he interpret the phenomenon of Nusret?
TR_218	60	"""I don't like buffoonery in meat""?"
TR_218	61	"Or would he say, ""Not like Nusret's meat""?"
TR_218	62	ALACATI NOTES
TR_218	63	class='medyanet-inline-adv'> - 20 years ago there were three boutique hotels in Alacati.
TR_218	64	I am a liar of those who say so.
TR_218	65	Now the number of boutique hotels has reached 1,500. - When I first came here, it was so quiet...
TR_218	66	Only dogs barking in the distance would break the silence.
TR_218	67	"Now there is a cacophony of ""thump, thump, thump"" noise rising from all sides and causing a complete cacophony. - The most beautiful part of Alaçatı is the surrounding villages."
TR_218	68	For example, the Ovacik side is fantastic.
TR_218	69	I mean, it's just the way to look at land. - There was a street in the center of Alacati.
TR_218	70	We used to pass that street by looking around.
TR_218	71	Here's how it is now: It's packed and you can't get through. - Alacati houses are wonderful.
TR_218	72	They all have character.
TR_218	73	They are all connected to the past.
TR_218	74	They are all delicate.
TR_218	75	They are all beautiful.
TR_218	76	"A thousand thanks to everyone who contributed to preserving the architecture. - ""What is in Istanbul is also in Bodrum"" has also spread to Alaçatı."
TR_218	77	Istanbul's glorious brands are in Alacati in summer.
TR_218	78	Gumdrop cookies...
TR_218	79	Orange shortbread...
TR_218	80	I came back without it, don't be like me.
TR_218	81	MOISTURE DEER
TR_218	82	You know there's a joke that it's not a HOT thing but the humidity is bad...
TR_218	83	Yesterday, for the first time, I saw that it was not just a deer.
TR_218	84	As I sat there sweating...
TR_218	85	"I caught myself muttering, ""It's not the heat, but the humidity."""
TR_218	86	BORING. one-word messages.
TR_218	87	"When I got a message saying ""OK""..."
TR_218	88	"He feels like he's been beaten, ""What have I done?"""
TR_218	89	and I'm thinking.
TR_218	90	"The ""TMM"" message, on the other hand, gives me a strong sense of incompleteness."
TR_218	91	"I take the message ""IT HAPPENED"" in the opposite sense."
TR_218	92	"I smell an annoying wannabe in the ""OK"" message."
TR_219	1	Breaking News: 'Election' statement from Galatasaray President Burak Elmas: 'The process continues'
TR_219	2	President Burak Elmas announced that the election process will continue despite the lawsuit filed by the Istanbul Governorate.
TR_219	3	Here is the written statement made by Burak Elmas; Esteemed Galatasaray Community, Based on the report that emerged as a result of the audit carried out by the Istanbul Provincial Directorate of Civil Society Relations in our association, the Governorship of Istanbul authorized the Galatasaray Sports Club Association by the Governorship of Istanbul on Friday, April 8, 2022.
TR_219	4	A lawsuit was filed before the Civil Court of First Instance for the annulment of the General Assembly resolutions.
TR_219	5	Upon my invitation as soon as the information about the case in question reached our Club, our Divan Board President Mr. Aykutalp Derkan and members of the committee, our Ordinary General Assembly Meeting Divan President Mr. Metin Sinan Aslan and members of the committee, Mr. Eşref Hamamcıoğlu, who is the President Candidate in the election to be held on April 30, 2022, Mr. Metin Öztürk and some of the prominent lawyers of our community came together in the meeting room of the board of directors of Galatasaray Sports Club.
TR_219	6	In the light of all this information, it has been agreed to follow the process transparently with the participants in the coming days in order to defend the legal rights of Galatasaray Sports Club in this lawsuit in a complete and best way.
TR_219	7	In addition, in accordance with the decision taken by our Board of Directors on March 28, 2022, the ongoing election process continues uninterruptedly.
TR_219	8	On behalf of our community, I would like to extend my gratitude to our Divan President Mr. Aykutalp Derkan, our Ordinary General Assembly Meeting Divan President Mr. Metin Sinan Aslan, our Presidential candidates Mr. Eşref Hamamcıoğlu, Mr. Metin Öztürk and other participants who accepted my invitation today and showed a common will to protect Galatasaray's rights in the best way, and I wish endless success to all candidates participating in the current election process.
TR_219	9	Best regards, Burak Elmas.
TR_219	10	class='medyanet-inline-adv'> Inspectors from the Interior Ministry's Associations Desk also scrutinized the decisions of the Galatasaray Club's board of directors.
TR_219	11	DISCHARGES MAY BE CANCELED.
TR_219	12	Now the Associations Desk will make a decision shortly.
TR_219	13	If any irregularities are detected in the financial general assemblies, all of the decisions taken at the meeting, especially the administrative non-return and budget rejection taken on March 26, 2022, will be canceled.
TR_219	14	TWO ERRORS DETECTED.
TR_219	15	According to a follow-up report by our correspondent Ali Naci Küçük on April 8, two important errors were found in the general assemblies held in October 2021 and March 26, 2022.
TR_219	16	CENGİZ'S IMPRISONMENT CAN BE LIFTED.
TR_219	17	class='medyanet-inline-adv'> The first belongs to the financial general assembly meeting held on October 15-16, 2021.
TR_219	18	Galatasaray Club could not hold a financial general assembly meeting for 2 periods due to the pandemic.
